CP,Provincia,Ciudad,Zona_Barrio,Renta_Oficial,Capacidad_Real,Fashion_Wallet,Perfil_Sociologico,Percentil_Nacional
08017,Barcelona,Barcelona,Sarrià,198852,109369,12280,Bourgeoisie,0.868
08017,Barcelona,Barcelona,Sarrià,129254,90478,9446,Bourgeoisie,0.6806666666666666
08017,Barcelona,Barcelona,Sarrià,158878,87383,8982,Bourgeoisie,0.791
08017,Barcelona,Barcelona,Sarrià,54866,43893,2458,Bourgeoisie,0.128
08017,Barcelona,Barcelona,Sarrià,114024,79816,7847,Bourgeoisie,0.6075
08017,Barcelona,Barcelona,Sarrià,206730,113701,12930,Bourgeoisie,0.8793333333333333
08017,Barcelona,Barcelona,Sarrià,73350,51345,3576,Bourgeoisie,0.33
08017,Barcelona,Barcelona,Sarrià,65755,46028,2779,Bourgeoisie,0.25133333333333335
08017,Barcelona,Barcelona,Sarrià,93916,65741,5736,Bourgeoisie,0.48966666666666664
08017,Barcelona,Barcelona,Sarrià,137607,96325,10323,Bourgeoisie,0.7176666666666667
08017,Barcelona,Barcelona,Sarrià,158318,87075,8936,Bourgeoisie,0.7893333333333333
08017,Barcelona,Barcelona,Sarrià,141709,99196,10754,Bourgeoisie,0.7303333333333333
08017,Barcelona,Barcelona,Sarrià,116361,81453,8092,Bourgeoisie,0.6206666666666667
08017,Barcelona,Barcelona,Sarrià,166905,91797,9644,Bourgeoisie,0.8073333333333333
08017,Barcelona,Barcelona,Sarrià,179369,98653,10672,Bourgeoisie,0.8323333333333334
08017,Barcelona,Barcelona,Sarrià,205026,112764,12789,Bourgeoisie,0.878
08017,Barcelona,Barcelona,Sarrià,128431,89902,9360,Bourgeoisie,0.677
08017,Barcelona,Barcelona,Sarrià,219772,120874,14006,Bourgeoisie,0.8916666666666667
08017,Barcelona,Barcelona,Sarrià,144854,101398,11084,Bourgeoisie,0.7426666666666667
08017,Barcelona,Barcelona,Sarrià,112529,78770,7690,Bourgeoisie,0.601
08017,Barcelona,Barcelona,Sarrià,242684,133476,15896,Bourgeoisie,0.915
08017,Barcelona,Barcelona,Sarrià,159239,87581,9012,Bourgeoisie,0.7916666666666666
08017,Barcelona,Barcelona,Sarrià,155901,85745,8736,Bourgeoisie,0.7816666666666666
08017,Barcelona,Barcelona,Sarrià,165215,90868,9505,Bourgeoisie,0.805
08017,Barcelona,Barcelona,Sarrià,263332,144833,17599,Bourgeoisie,0.928
08017,Barcelona,Barcelona,Sarrià,200677,110372,12430,Bourgeoisie,0.8716666666666667
08017,Barcelona,Barcelona,Sarrià,116092,81264,8064,Bourgeoisie,0.619
08017,Barcelona,Barcelona,Sarrià,121199,84839,8600,Bourgeoisie,0.6436666666666667
08017,Barcelona,Barcelona,Sarrià,130204,91143,9546,Bourgeoisie,0.6853333333333333
08017,Barcelona,Barcelona,Sarrià,128483,89938,9365,Bourgeoisie,0.6773333333333333
08017,Barcelona,Barcelona,Sarrià,170917,94004,9975,Bourgeoisie,0.814
08017,Barcelona,Barcelona,Sarrià,197932,108863,12204,Bourgeoisie,0.866
08017,Barcelona,Barcelona,Sarrià,150644,82854,8303,Bourgeoisie,0.765
08017,Barcelona,Barcelona,Sarrià,134135,93894,9959,Bourgeoisie,0.7036666666666667
08017,Barcelona,Barcelona,Sarrià,110281,77197,7454,Bourgeoisie,0.5896666666666667
08017,Barcelona,Barcelona,Sarrià,140832,98582,10662,Bourgeoisie,0.7286666666666667
08017,Barcelona,Barcelona,Sarrià,48594,38875,1706,Bourgeoisie,0.068
08017,Barcelona,Barcelona,Sarrià,281999,155099,19139,Bourgeoisie,0.939
08017,Barcelona,Barcelona,Sarrià,71229,49860,3354,Bourgeoisie,0.30966666666666665
08017,Barcelona,Barcelona,Sarrià,74463,52124,3693,Bourgeoisie,0.3396666666666667
08017,Barcelona,Barcelona,Sarrià,94004,65803,5745,Bourgeoisie,0.491
08017,Barcelona,Barcelona,Sarrià,125516,87861,9054,Bourgeoisie,0.6653333333333333
08017,Barcelona,Barcelona,Sarrià,171353,94244,10011,Bourgeoisie,0.8153333333333334
08017,Barcelona,Barcelona,Sarrià,83125,58187,4603,Bourgeoisie,0.4116666666666667
08017,Barcelona,Barcelona,Sarrià,104187,72931,6814,Bourgeoisie,0.555
08017,Barcelona,Barcelona,Sarrià,69909,48936,3215,Bourgeoisie,0.298
08017,Barcelona,Barcelona,Sarrià,221772,121975,14171,Bourgeoisie,0.8933333333333333
08017,Barcelona,Barcelona,Sarrià,121126,84788,8593,Bourgeoisie,0.6433333333333333
08017,Barcelona,Barcelona,Sarrià,73556,51489,3598,Bourgeoisie,0.33266666666666667
08017,Barcelona,Barcelona,Sarrià,50801,40640,1971,Bourgeoisie,0.08566666666666667
08017,Barcelona,Barcelona,Sarrià,132403,92682,9777,Bourgeoisie,0.6966666666666667
08017,Barcelona,Barcelona,Sarrià,165646,91105,9540,Bourgeoisie,0.8053333333333333
08017,Barcelona,Barcelona,Sarrià,87732,61412,5086,Bourgeoisie,0.4483333333333333
08017,Barcelona,Barcelona,Sarrià,60468,42327,2224,Bourgeoisie,0.19266666666666668
08017,Barcelona,Barcelona,Sarrià,166052,91329,9574,Bourgeoisie,0.806
08017,Barcelona,Barcelona,Sarrià,113118,79183,7752,Bourgeoisie,0.604
08017,Barcelona,Barcelona,Sarrià,162665,89466,9294,Bourgeoisie,0.8003333333333333
08017,Barcelona,Barcelona,Sarrià,103929,72750,6787,Bourgeoisie,0.5526666666666666
08017,Barcelona,Barcelona,Sarrià,146618,102632,11269,Bourgeoisie,0.7496666666666667
08017,Barcelona,Barcelona,Sarrià,69374,48562,3159,Bourgeoisie,0.292
08017,Barcelona,Barcelona,Sarrià,118377,82864,8304,Bourgeoisie,0.631
08017,Barcelona,Barcelona,Sarrià,101519,71063,6534,Bourgeoisie,0.538
08017,Barcelona,Barcelona,Sarrià,101513,71059,6533,Bourgeoisie,0.5376666666666666
08017,Barcelona,Barcelona,Sarrià,240034,132019,15677,Bourgeoisie,0.9123333333333333
08017,Barcelona,Barcelona,Sarrià,289857,159421,19788,Bourgeoisie,0.9426666666666667
08017,Barcelona,Barcelona,Sarrià,182321,100276,10916,Bourgeoisie,0.838
08017,Barcelona,Barcelona,Sarrià,161368,88752,9187,Bourgeoisie,0.7956666666666666
08017,Barcelona,Barcelona,Sarrià,92490,64743,5586,Bourgeoisie,0.4796666666666667
08017,Barcelona,Barcelona,Sarrià,136502,95551,10207,Bourgeoisie,0.7136666666666667
08017,Barcelona,Barcelona,Sarrià,93068,65147,5647,Bourgeoisie,0.483
08017,Barcelona,Barcelona,Sarrià,123500,86450,8842,Bourgeoisie,0.6546666666666666
08017,Barcelona,Barcelona,Sarrià,124218,86952,8917,Bourgeoisie,0.657
08017,Barcelona,Barcelona,Sarrià,143331,100331,10924,Bourgeoisie,0.7376666666666667
08017,Barcelona,Barcelona,Sarrià,161966,89081,9237,Bourgeoisie,0.7976666666666666
08017,Barcelona,Barcelona,Sarrià,85114,59580,4812,Bourgeoisie,0.42966666666666664
08017,Barcelona,Barcelona,Sarrià,76691,53684,3927,Bourgeoisie,0.36233333333333334
08017,Barcelona,Barcelona,Sarrià,145978,102185,11202,Bourgeoisie,0.7466666666666667
08017,Barcelona,Barcelona,Sarrià,136265,95385,10182,Bourgeoisie,0.7113333333333334
08017,Barcelona,Barcelona,Sarrià,54597,43678,2426,Bourgeoisie,0.125
08017,Barcelona,Barcelona,Sarrià,75308,52715,3782,Bourgeoisie,0.3476666666666667
08017,Barcelona,Barcelona,Sarrià,121813,85269,8665,Bourgeoisie,0.6466666666666666
08017,Barcelona,Barcelona,Sarrià,107238,75066,7134,Bourgeoisie,0.5713333333333334
08017,Barcelona,Barcelona,Sarrià,211305,116217,13307,Bourgeoisie,0.8846666666666667
08017,Barcelona,Barcelona,Sarrià,95801,67061,5934,Bourgeoisie,0.502
08017,Barcelona,Barcelona,Sarrià,163229,89776,9341,Bourgeoisie,0.802
08017,Barcelona,Barcelona,Sarrià,139338,97536,10505,Bourgeoisie,0.724
08017,Barcelona,Barcelona,Sarrià,154027,84715,8582,Bourgeoisie,0.773
08017,Barcelona,Barcelona,Sarrià,198305,109068,12235,Bourgeoisie,0.867
08017,Barcelona,Barcelona,Sarrià,189601,104280,11517,Bourgeoisie,0.8536666666666667
08017,Barcelona,Barcelona,Sarrià,199271,109599,12314,Bourgeoisie,0.869
08017,Barcelona,Barcelona,Sarrià,150030,82516,8252,Bourgeoisie,0.762
08017,Barcelona,Barcelona,Sarrià,79734,55814,4247,Bourgeoisie,0.383
08017,Barcelona,Barcelona,Sarrià,124599,87219,8957,Bourgeoisie,0.6606666666666666
08017,Barcelona,Barcelona,Sarrià,98017,68612,6166,Bourgeoisie,0.517
08017,Barcelona,Barcelona,Sarrià,130190,91133,9544,Bourgeoisie,0.685
08017,Barcelona,Barcelona,Sarrià,122102,85471,8695,Bourgeoisie,0.6493333333333333
08017,Barcelona,Barcelona,Sarrià,177769,97773,10540,Bourgeoisie,0.8276666666666667
08017,Barcelona,Barcelona,Sarrià,103150,72205,6705,Bourgeoisie,0.5486666666666666
08017,Barcelona,Barcelona,Sarrià,121331,84932,8614,Bourgeoisie,0.6443333333333333
08017,Barcelona,Barcelona,Sarrià,110968,77677,7526,Bourgeoisie,0.594
08017,Barcelona,Barcelona,Sarrià,193455,106400,11835,Bourgeoisie,0.8586666666666667
08017,Barcelona,Barcelona,Sarrià,118836,83185,8352,Bourgeoisie,0.6333333333333333
08017,Barcelona,Barcelona,Sarrià,141894,99326,10773,Bourgeoisie,0.7316666666666667
08017,Barcelona,Barcelona,Sarrià,48599,38879,1706,Bourgeoisie,0.06833333333333333
08017,Barcelona,Barcelona,Sarrià,143354,100347,10927,Bourgeoisie,0.738
08017,Barcelona,Barcelona,Sarrià,116359,81451,8092,Bourgeoisie,0.6203333333333333
08017,Barcelona,Barcelona,Sarrià,217481,119614,13817,Bourgeoisie,0.8893333333333333
08017,Barcelona,Barcelona,Sarrià,119646,83752,8437,Bourgeoisie,0.6366666666666667
08017,Barcelona,Barcelona,Sarrià,135174,94621,10068,Bourgeoisie,0.7063333333333334
08017,Barcelona,Barcelona,Sarrià,303778,167078,20936,Bourgeoisie,0.9493333333333334
08017,Barcelona,Barcelona,Sarrià,162646,89455,9293,Bourgeoisie,0.8
08017,Barcelona,Barcelona,Sarrià,187828,103305,11370,Bourgeoisie,0.8503333333333334
08017,Barcelona,Barcelona,Sarrià,189205,104063,11484,Bourgeoisie,0.8526666666666667
08017,Barcelona,Barcelona,Sarrià,151269,83198,8354,Bourgeoisie,0.7673333333333333
08017,Barcelona,Barcelona,Sarrià,83628,58540,4656,Bourgeoisie,0.41433333333333333
08017,Barcelona,Barcelona,Sarrià,233423,128382,15132,Bourgeoisie,0.907
08017,Barcelona,Barcelona,Sarrià,140472,98330,10624,Bourgeoisie,0.7276666666666667
08017,Barcelona,Barcelona,Sarrià,146142,102299,11219,Bourgeoisie,0.7473333333333333
08017,Barcelona,Barcelona,Sarrià,98819,69173,6250,Bourgeoisie,0.5226666666666666
08017,Barcelona,Barcelona,Sarrià,98423,68896,6209,Bourgeoisie,0.521
08017,Barcelona,Barcelona,Sarrià,280400,154220,19008,Bourgeoisie,0.938
08017,Barcelona,Barcelona,Sarrià,151157,83136,8345,Bourgeoisie,0.767
08017,Barcelona,Barcelona,Sarrià,113803,79662,7824,Bourgeoisie,0.606
08017,Barcelona,Barcelona,Sarrià,117979,82585,8262,Bourgeoisie,0.6286666666666667
08017,Barcelona,Barcelona,Sarrià,52531,42025,2178,Bourgeoisie,0.1
08017,Barcelona,Barcelona,Sarrià,124868,87407,8986,Bourgeoisie,0.6623333333333333
08017,Barcelona,Barcelona,Sarrià,80353,56247,4312,Bourgeoisie,0.3903333333333333
08017,Barcelona,Barcelona,Sarrià,162117,89164,9249,Bourgeoisie,0.7986666666666666
08017,Barcelona,Barcelona,Sarrià,157714,86742,8886,Bourgeoisie,0.7866666666666666
08017,Barcelona,Barcelona,Sarrià,144636,101245,11061,Bourgeoisie,0.7423333333333333
08017,Barcelona,Barcelona,Sarrià,298157,163986,20472,Bourgeoisie,0.9473333333333334
08017,Barcelona,Barcelona,Sarrià,265039,145771,17740,Bourgeoisie,0.9293333333333333
08017,Barcelona,Barcelona,Sarrià,108411,75887,7258,Bourgeoisie,0.5773333333333334
08017,Barcelona,Barcelona,Sarrià,105908,74135,6995,Bourgeoisie,0.563
08017,Barcelona,Barcelona,Sarrià,313942,172668,21775,Bourgeoisie,0.9536666666666667
08017,Barcelona,Barcelona,Sarrià,60946,42662,2274,Bourgeoisie,0.2
08017,Barcelona,Barcelona,Sarrià,133650,93555,9908,Bourgeoisie,0.701
08017,Barcelona,Barcelona,Sarrià,134112,93878,9956,Bourgeoisie,0.7033333333333334
08017,Barcelona,Barcelona,Sarrià,197460,108603,12165,Bourgeoisie,0.8656666666666667
08017,Barcelona,Barcelona,Sarrià,128298,89809,9346,Bourgeoisie,0.6763333333333333
08017,Barcelona,Barcelona,Sarrià,193012,106156,11798,Bourgeoisie,0.8573333333333333
08017,Barcelona,Barcelona,Sarrià,81214,56849,4402,Bourgeoisie,0.3963333333333333
08017,Barcelona,Barcelona,Sarrià,126863,88804,9195,Bourgeoisie,0.6716666666666666
08017,Barcelona,Barcelona,Sarrià,125708,87996,9074,Bourgeoisie,0.666
08017,Barcelona,Barcelona,Sarrià,99369,69558,6308,Bourgeoisie,0.5266666666666666
08017,Barcelona,Barcelona,Sarrià,120848,84594,8564,Bourgeoisie,0.641
08017,Barcelona,Barcelona,Sarrià,129017,90312,9421,Bourgeoisie,0.6796666666666666
08017,Barcelona,Barcelona,Sarrià,102689,71882,6657,Bourgeoisie,0.546
08017,Barcelona,Barcelona,Sarrià,119728,83810,8446,Bourgeoisie,0.637
08017,Barcelona,Barcelona,Sarrià,155056,85280,8667,Bourgeoisie,0.777
08017,Barcelona,Barcelona,Sarrià,86552,60586,4962,Bourgeoisie,0.44133333333333336
08017,Barcelona,Barcelona,Sarrià,118855,83198,8354,Bourgeoisie,0.6336666666666667
08017,Barcelona,Barcelona,Sarrià,71511,50058,3383,Bourgeoisie,0.31233333333333335
08017,Barcelona,Barcelona,Sarrià,181374,99755,10838,Bourgeoisie,0.8343333333333334
08017,Barcelona,Barcelona,Sarrià,99200,69440,6291,Bourgeoisie,0.526
08017,Barcelona,Barcelona,Sarrià,158579,87218,8957,Bourgeoisie,0.79
08017,Barcelona,Barcelona,Sarrià,101198,70839,6500,Bourgeoisie,0.5346666666666666
08017,Barcelona,Barcelona,Sarrià,218932,120412,13936,Bourgeoisie,0.8906666666666667
08017,Barcelona,Barcelona,Sarrià,61661,43163,2349,Bourgeoisie,0.21133333333333335
08017,Barcelona,Barcelona,Sarrià,194094,106751,11887,Bourgeoisie,0.8603333333333333
08017,Barcelona,Barcelona,Sarrià,131207,91845,9651,Bourgeoisie,0.6913333333333334
08017,Barcelona,Barcelona,Sarrià,102979,72085,6687,Bourgeoisie,0.5476666666666666
08017,Barcelona,Barcelona,Sarrià,133280,93296,9869,Bourgeoisie,0.7003333333333334
08017,Barcelona,Barcelona,Sarrià,148471,103930,11464,Bourgeoisie,0.7563333333333333
08017,Barcelona,Barcelona,Sarrià,237118,130414,15437,Bourgeoisie,0.911
08017,Barcelona,Barcelona,Sarrià,184439,101441,11091,Bourgeoisie,0.8423333333333334
08017,Barcelona,Barcelona,Sarrià,126106,88274,9116,Bourgeoisie,0.6686666666666666
08017,Barcelona,Barcelona,Sarrià,181778,99978,10871,Bourgeoisie,0.8356666666666667
08017,Barcelona,Barcelona,Sarrià,131473,92031,9679,Bourgeoisie,0.6923333333333334
08017,Barcelona,Barcelona,Sarrià,229027,125965,14769,Bourgeoisie,0.9033333333333333
08017,Barcelona,Barcelona,Sarrià,130185,91129,9544,Bourgeoisie,0.6846666666666666
08017,Barcelona,Barcelona,Sarrià,225708,124139,14495,Bourgeoisie,0.899
08017,Barcelona,Barcelona,Sarrià,143073,100151,10897,Bourgeoisie,0.7366666666666667
08017,Barcelona,Barcelona,Sarrià,181233,99678,10826,Bourgeoisie,0.834
08017,Barcelona,Barcelona,Sarrià,61043,42730,2284,Bourgeoisie,0.20066666666666666
08017,Barcelona,Barcelona,Sarrià,186884,102786,11292,Bourgeoisie,0.8483333333333334
08017,Barcelona,Barcelona,Sarrià,113548,79483,7797,Bourgeoisie,0.605
08017,Barcelona,Barcelona,Sarrià,89755,62828,5299,Bourgeoisie,0.464
08017,Barcelona,Barcelona,Sarrià,141473,99031,10729,Bourgeoisie,0.7293333333333333
08017,Barcelona,Barcelona,Sarrià,121343,84940,8616,Bourgeoisie,0.6446666666666667
08017,Barcelona,Barcelona,Sarrià,189411,104176,11501,Bourgeoisie,0.8533333333333334
08017,Barcelona,Barcelona,Sarrià,93848,65694,5729,Bourgeoisie,0.4886666666666667
08017,Barcelona,Barcelona,Sarrià,106401,74481,7047,Bourgeoisie,0.5666666666666667
08017,Barcelona,Barcelona,Sarrià,101643,71150,6547,Bourgeoisie,0.5386666666666666
08017,Barcelona,Barcelona,Sarrià,139200,97440,10491,Bourgeoisie,0.7233333333333334
08017,Barcelona,Barcelona,Sarrià,181556,99856,10853,Bourgeoisie,0.835
08017,Barcelona,Barcelona,Sarrià,130665,91465,9594,Bourgeoisie,0.6886666666666666
08017,Barcelona,Barcelona,Sarrià,135726,95008,10126,Bourgeoisie,0.7093333333333334
46004,Valencia,Valencia,Pla del Remei,58480,46784,3717,Urban_Sophisticated,0.172
46004,Valencia,Valencia,Pla del Remei,54779,43823,3273,Urban_Sophisticated,0.127
46004,Valencia,Valencia,Pla del Remei,99050,69335,7100,Urban_Sophisticated,0.5246666666666666
46004,Valencia,Valencia,Pla del Remei,102921,72045,7506,Urban_Sophisticated,0.5473333333333333
46004,Valencia,Valencia,Pla del Remei,109809,76866,8229,Urban_Sophisticated,0.587
46004,Valencia,Valencia,Pla del Remei,102031,71421,7413,Urban_Sophisticated,0.5406666666666666
46004,Valencia,Valencia,Pla del Remei,67742,47419,3812,Urban_Sophisticated,0.27466666666666667
46004,Valencia,Valencia,Pla del Remei,96148,67304,6795,Urban_Sophisticated,0.504
46004,Valencia,Valencia,Pla del Remei,87738,61416,5912,Urban_Sophisticated,0.44866666666666666
46004,Valencia,Valencia,Pla del Remei,93548,65484,6522,Urban_Sophisticated,0.48633333333333334
46004,Valencia,Valencia,Pla del Remei,65858,46101,3615,Urban_Sophisticated,0.252
46004,Valencia,Valencia,Pla del Remei,82007,57405,5310,Urban_Sophisticated,0.40166666666666667
46004,Valencia,Valencia,Pla del Remei,126811,88767,10015,Urban_Sophisticated,0.671
46004,Valencia,Valencia,Pla del Remei,114490,80143,8721,Urban_Sophisticated,0.6093333333333333
46004,Valencia,Valencia,Pla del Remei,58438,46751,3712,Urban_Sophisticated,0.171
46004,Valencia,Valencia,Pla del Remei,56285,45028,3454,Urban_Sophisticated,0.147
46004,Valencia,Valencia,Pla del Remei,103800,72660,7599,Urban_Sophisticated,0.552
46004,Valencia,Valencia,Pla del Remei,94793,66355,6653,Urban_Sophisticated,0.49766666666666665
46004,Valencia,Valencia,Pla del Remei,101292,70904,7335,Urban_Sophisticated,0.536
46004,Valencia,Valencia,Pla del Remei,123418,86392,9658,Urban_Sophisticated,0.6543333333333333
46004,Valencia,Valencia,Pla del Remei,140361,98252,11437,Urban_Sophisticated,0.7266666666666667
46004,Valencia,Valencia,Pla del Remei,84325,59028,5554,Urban_Sophisticated,0.421
46004,Valencia,Valencia,Pla del Remei,78488,54942,4941,Urban_Sophisticated,0.37266666666666665
46004,Valencia,Valencia,Pla del Remei,129763,90834,10325,Urban_Sophisticated,0.6826666666666666
46004,Valencia,Valencia,Pla del Remei,69214,48450,3967,Urban_Sophisticated,0.29033333333333333
46004,Valencia,Valencia,Pla del Remei,108254,75777,8066,Urban_Sophisticated,0.576
46004,Valencia,Valencia,Pla del Remei,80940,56658,5198,Urban_Sophisticated,0.394
46004,Valencia,Valencia,Pla del Remei,129222,90455,10268,Urban_Sophisticated,0.6803333333333333
46004,Valencia,Valencia,Pla del Remei,131088,91761,10464,Urban_Sophisticated,0.691
46004,Valencia,Valencia,Pla del Remei,140421,98295,11444,Urban_Sophisticated,0.7273333333333334
46004,Valencia,Valencia,Pla del Remei,96946,67862,6879,Urban_Sophisticated,0.511
46004,Valencia,Valencia,Pla del Remei,84499,59149,5572,Urban_Sophisticated,0.423
46004,Valencia,Valencia,Pla del Remei,66246,46372,3655,Urban_Sophisticated,0.255
46004,Valencia,Valencia,Pla del Remei,102657,71859,7478,Urban_Sophisticated,0.5456666666666666
46004,Valencia,Valencia,Pla del Remei,69118,48382,3957,Urban_Sophisticated,0.2896666666666667
46004,Valencia,Valencia,Pla del Remei,84674,59272,5590,Urban_Sophisticated,0.425
46004,Valencia,Valencia,Pla del Remei,91519,64063,6309,Urban_Sophisticated,0.474
46004,Valencia,Valencia,Pla del Remei,125000,87500,9825,Urban_Sophisticated,0.6633333333333333
46004,Valencia,Valencia,Pla del Remei,110742,77519,8327,Urban_Sophisticated,0.5933333333333334
46004,Valencia,Valencia,Pla del Remei,88303,61812,5971,Urban_Sophisticated,0.45166666666666666
46004,Valencia,Valencia,Pla del Remei,106015,74210,7831,Urban_Sophisticated,0.564
46004,Valencia,Valencia,Pla del Remei,116350,81445,8916,Urban_Sophisticated,0.62
46004,Valencia,Valencia,Pla del Remei,117939,82557,9083,Urban_Sophisticated,0.628
46004,Valencia,Valencia,Pla del Remei,99908,69935,7190,Urban_Sophisticated,0.5296666666666666
46004,Valencia,Valencia,Pla del Remei,66386,46470,3670,Urban_Sophisticated,0.25633333333333336
46004,Valencia,Valencia,Pla del Remei,128693,90085,10212,Urban_Sophisticated,0.6783333333333333
46004,Valencia,Valencia,Pla del Remei,96351,67446,6816,Urban_Sophisticated,0.5063333333333333
46004,Valencia,Valencia,Pla del Remei,75586,52910,4636,Urban_Sophisticated,0.3506666666666667
46004,Valencia,Valencia,Pla del Remei,96902,67831,6874,Urban_Sophisticated,0.51
46004,Valencia,Valencia,Pla del Remei,62364,43655,3248,Urban_Sophisticated,0.21866666666666668
46004,Valencia,Valencia,Pla del Remei,84649,59254,5588,Urban_Sophisticated,0.42433333333333334
46004,Valencia,Valencia,Pla del Remei,102423,71696,7454,Urban_Sophisticated,0.5436666666666666
46004,Valencia,Valencia,Pla del Remei,115965,81175,8876,Urban_Sophisticated,0.6183333333333333
46004,Valencia,Valencia,Pla del Remei,78905,55233,4984,Urban_Sophisticated,0.37633333333333335
46004,Valencia,Valencia,Pla del Remei,79778,55844,5076,Urban_Sophisticated,0.384
46004,Valencia,Valencia,Pla del Remei,96647,67653,6847,Urban_Sophisticated,0.508
46004,Valencia,Valencia,Pla del Remei,100949,70664,7299,Urban_Sophisticated,0.534
46004,Valencia,Valencia,Pla del Remei,65396,45777,3566,Urban_Sophisticated,0.24633333333333332
46004,Valencia,Valencia,Pla del Remei,93899,65729,6559,Urban_Sophisticated,0.489
46004,Valencia,Valencia,Pla del Remei,102317,71622,7443,Urban_Sophisticated,0.543
46004,Valencia,Valencia,Pla del Remei,130777,91544,10431,Urban_Sophisticated,0.6896666666666667
46004,Valencia,Valencia,Pla del Remei,71682,50178,4226,Urban_Sophisticated,0.315
46004,Valencia,Valencia,Pla del Remei,72526,50768,4315,Urban_Sophisticated,0.322
46004,Valencia,Valencia,Pla del Remei,63463,44424,3363,Urban_Sophisticated,0.23
46004,Valencia,Valencia,Pla del Remei,115726,81008,8851,Urban_Sophisticated,0.616
46004,Valencia,Valencia,Pla del Remei,122661,85862,9579,Urban_Sophisticated,0.6513333333333333
46004,Valencia,Valencia,Pla del Remei,90521,63364,6204,Urban_Sophisticated,0.4683333333333333
46004,Valencia,Valencia,Pla del Remei,72466,50726,4308,Urban_Sophisticated,0.32133333333333336
46004,Valencia,Valencia,Pla del Remei,112323,78626,8493,Urban_Sophisticated,0.6003333333333334
46004,Valencia,Valencia,Pla del Remei,52968,42375,3056,Urban_Sophisticated,0.10566666666666667
46004,Valencia,Valencia,Pla del Remei,77617,54332,4849,Urban_Sophisticated,0.36666666666666664
46004,Valencia,Valencia,Pla del Remei,147445,103211,12181,Urban_Sophisticated,0.7516666666666667
46004,Valencia,Valencia,Pla del Remei,71208,49846,4176,Urban_Sophisticated,0.309
46004,Valencia,Valencia,Pla del Remei,85316,59721,5658,Urban_Sophisticated,0.431
46004,Valencia,Valencia,Pla del Remei,51509,41207,2881,Urban_Sophisticated,0.091
46004,Valencia,Valencia,Pla del Remei,88520,61964,5994,Urban_Sophisticated,0.4525
46004,Valencia,Valencia,Pla del Remei,136420,95494,11024,Urban_Sophisticated,0.7123333333333334
46004,Valencia,Valencia,Pla del Remei,115948,81164,8874,Urban_Sophisticated,0.618
46004,Valencia,Valencia,Pla del Remei,102102,71471,7420,Urban_Sophisticated,0.542
46004,Valencia,Valencia,Pla del Remei,91426,63998,6299,Urban_Sophisticated,0.4726666666666667
46004,Valencia,Valencia,Pla del Remei,114533,80173,8725,Urban_Sophisticated,0.6096666666666667
46004,Valencia,Valencia,Pla del Remei,86792,60754,5813,Urban_Sophisticated,0.44333333333333336
46004,Valencia,Valencia,Pla del Remei,147239,103067,12160,Urban_Sophisticated,0.751
46004,Valencia,Valencia,Pla del Remei,66849,46794,3719,Urban_Sophisticated,0.2633333333333333
46004,Valencia,Valencia,Pla del Remei,103849,72694,7604,Urban_Sophisticated,0.5523333333333333
46004,Valencia,Valencia,Pla del Remei,96527,67568,6835,Urban_Sophisticated,0.5076666666666667
46004,Valencia,Valencia,Pla del Remei,79145,55401,5010,Urban_Sophisticated,0.379
46004,Valencia,Valencia,Pla del Remei,83878,58715,5507,Urban_Sophisticated,0.417
46004,Valencia,Valencia,Pla del Remei,163398,89868,10180,Urban_Sophisticated,0.8026666666666666
46004,Valencia,Valencia,Pla del Remei,91759,64231,6334,Urban_Sophisticated,0.4756666666666667
46004,Valencia,Valencia,Pla del Remei,115756,81029,8854,Urban_Sophisticated,0.6166666666666667
46004,Valencia,Valencia,Pla del Remei,86688,60682,5802,Urban_Sophisticated,0.44233333333333336
46004,Valencia,Valencia,Pla del Remei,70032,49023,4053,Urban_Sophisticated,0.2985
46004,Valencia,Valencia,Pla del Remei,77357,54150,4822,Urban_Sophisticated,0.365
46004,Valencia,Valencia,Pla del Remei,70501,49351,4102,Urban_Sophisticated,0.30333333333333334
46004,Valencia,Valencia,Pla del Remei,69713,48799,4019,Urban_Sophisticated,0.2956666666666667
46004,Valencia,Valencia,Pla del Remei,92994,65096,6464,Urban_Sophisticated,0.4826666666666667
46004,Valencia,Valencia,Pla del Remei,158846,87365,9804,Urban_Sophisticated,0.7903333333333333
46004,Valencia,Valencia,Pla del Remei,94644,66251,6637,Urban_Sophisticated,0.49666666666666665
46004,Valencia,Valencia,Pla del Remei,52646,42117,3017,Urban_Sophisticated,0.102
46004,Valencia,Valencia,Pla del Remei,54263,43410,3211,Urban_Sophisticated,0.12066666666666667
46004,Valencia,Valencia,Pla del Remei,124490,87143,9771,Urban_Sophisticated,0.6603333333333333
46004,Valencia,Valencia,Pla del Remei,82581,57807,5371,Urban_Sophisticated,0.4076666666666667
46004,Valencia,Valencia,Pla del Remei,55040,44032,3304,Urban_Sophisticated,0.132
46004,Valencia,Valencia,Pla del Remei,68578,48004,3900,Urban_Sophisticated,0.284
46004,Valencia,Valencia,Pla del Remei,172694,94981,10947,Urban_Sophisticated,0.8176666666666667
46004,Valencia,Valencia,Pla del Remei,109878,76914,8237,Urban_Sophisticated,0.5873333333333334
46004,Valencia,Valencia,Pla del Remei,112170,78519,8477,Urban_Sophisticated,0.6
46004,Valencia,Valencia,Pla del Remei,82785,57950,5392,Urban_Sophisticated,0.4101666666666667
